imageName,imagePath,class,height,width
00104.jpg,Dataset/Car Images/Train Images/Chevrolet Silverado 1500 Extended Cab 2012/00104.jpg,Chevrolet Silverado 1500 Extended Cab 2012,360,480
07904.jpg,Dataset/Car Images/Train Images/Chevrolet Silverado 1500 Extended Cab 2012/07904.jpg,Chevrolet Silverado 1500 Extended Cab 2012,225,400
02840.jpg,Dataset/Car Images/Train Images/Chevrolet Silverado 1500 Extended Cab 2012/02840.jpg,Chevrolet Silverado 1500 Extended Cab 2012,768,1024
07911.jpg,Dataset/Car Images/Train Images/Chevrolet Silverado 1500 Extended Cab 2012/07911.jpg,Chevrolet Silverado 1500 Extended Cab 2012,360,480
03752.jpg,Dataset/Car Images/Train Images/Chevrolet Silverado 1500 Extended Cab 2012/03752.jpg,Chevrolet Silverado 1500 Extended Cab 2012,480,640
03020.jpg,Dataset/Car Images/Train Images/Chevrolet Silverado 1500 Extended Cab 2012/03020.jpg,Chevrolet Silverado 1500 Extended Cab 2012,194,259
01430.jpg,Dataset/Car Images/Train Images/Chevrolet Silverado 1500 Extended Cab 2012/01430.jpg,Chevrolet Silverado 1500 Extended Cab 2012,300,400
07525.jpg,Dataset/Car Images/Train Images/Chevrolet Silverado 1500 Extended Cab 2012/07525.jpg,Chevrolet Silverado 1500 Extended Cab 2012,399,600
07863.jpg,Dataset/Car Images/Train Images/Chevrolet Silverado 1500 Extended Cab 2012/07863.jpg,Chevrolet Silverado 1500 Extended Cab 2012,768,1024
01628.jpg,Dataset/Car Images/Train Images/Ford Mustang Convertible 2007/01628.jpg,Ford Mustang Convertible 2007,333,500
07098.jpg,Dataset/Car Images/Train Images/Ford Mustang Convertible 2007/07098.jpg,Ford Mustang Convertible 2007,480,640
07099.jpg,Dataset/Car Images/Train Images/Ford Mustang Convertible 2007/07099.jpg,Ford Mustang Convertible 2007,632,950
03566.jpg,Dataset/Car Images/Train Images/Ford Mustang Convertible 2007/03566.jpg,Ford Mustang Convertible 2007,360,480
07270.jpg,Dataset/Car Images/Train Images/Ford Mustang Convertible 2007/07270.jpg,Ford Mustang Convertible 2007,194,259
07516.jpg,Dataset/Car Images/Train Images/Ford Mustang Convertible 2007/07516.jpg,Ford Mustang Convertible 2007,417,625
03941.jpg,Dataset/Car Images/Train Images/Ford Mustang Convertible 2007/03941.jpg,Ford Mustang Convertible 2007,180,240
04236.jpg,Dataset/Car Images/Train Images/Ford Mustang Convertible 2007/04236.jpg,Ford Mustang Convertible 2007,469,704
03029.jpg,Dataset/Car Images/Train Images/Ford Mustang Convertible 2007/03029.jpg,Ford Mustang Convertible 2007,330,440
01979.jpg,Dataset/Car Images/Train Images/Ford Mustang Convertible 2007/01979.jpg,Ford Mustang Convertible 2007,480,640
00440.jpg,Dataset/Car Images/Train Images/Ford Mustang Convertible 2007/00440.jpg,Ford Mustang Convertible 2007,360,480
01982.jpg,Dataset/Car Images/Train Images/Ford Mustang Convertible 2007/01982.jpg,Ford Mustang Convertible 2007,375,500
00280.jpg,Dataset/Car Images/Train Images/Ford Mustang Convertible 2007/00280.jpg,Ford Mustang Convertible 2007,189,267
04838.jpg,Dataset/Car Images/Train Images/Ford Mustang Convertible 2007/04838.jpg,Ford Mustang Convertible 2007,116,200
07464.jpg,Dataset/Car Images/Train Images/Ford Mustang Convertible 2007/07464.jpg,Ford Mustang Convertible 2007,119,159
04796.jpg,Dataset/Car Images/Train Images/Ford Mustang Convertible 2007/04796.jpg,Ford Mustang Convertible 2007,500,915
04230.jpg,Dataset/Car Images/Train Images/Ford Mustang Convertible 2007/04230.jpg,Ford Mustang Convertible 2007,492,786
05099.jpg,Dataset/Car Images/Train Images/Ford Mustang Convertible 2007/05099.jpg,Ford Mustang Convertible 2007,200,300
05160.jpg,Dataset/Car Images/Train Images/Ford Mustang Convertible 2007/05160.jpg,Ford Mustang Convertible 2007,194,259
06290.jpg,Dataset/Car Images/Train Images/Ford Mustang Convertible 2007/06290.jpg,Ford Mustang Convertible 2007,194,259
04917.jpg,Dataset/Car Images/Train Images/Ford Mustang Convertible 2007/04917.jpg,Ford Mustang Convertible 2007,900,1200
04916.jpg,Dataset/Car Images/Train Images/Ford Mustang Convertible 2007/04916.jpg,Ford Mustang Convertible 2007,194,259
02146.jpg,Dataset/Car Images/Train Images/Ford Mustang Convertible 2007/02146.jpg,Ford Mustang Convertible 2007,152,300
00220.jpg,Dataset/Car Images/Train Images/Ford Mustang Convertible 2007/00220.jpg,Ford Mustang Convertible 2007,360,480
00800.jpg,Dataset/Car Images/Train Images/Ford Mustang Convertible 2007/00800.jpg,Ford Mustang Convertible 2007,159,212
00560.jpg,Dataset/Car Images/Train Images/Ford Mustang Convertible 2007/00560.jpg,Ford Mustang Convertible 2007,194,259
03861.jpg,Dataset/Car Images/Train Images/Ford Mustang Convertible 2007/03861.jpg,Ford Mustang Convertible 2007,492,786
04317.jpg,Dataset/Car Images/Train Images/Ford Mustang Convertible 2007/04317.jpg,Ford Mustang Convertible 2007,768,1024
02348.jpg,Dataset/Car Images/Train Images/Ford Mustang Convertible 2007/02348.jpg,Ford Mustang Convertible 2007,319,480
06310.jpg,Dataset/Car Images/Train Images/Ford Mustang Convertible 2007/06310.jpg,Ford Mustang Convertible 2007,768,1024
00947.jpg,Dataset/Car Images/Train Images/Ford Mustang Convertible 2007/00947.jpg,Ford Mustang Convertible 2007,360,424
07972.jpg,Dataset/Car Images/Train Images/Ford Mustang Convertible 2007/07972.jpg,Ford Mustang Convertible 2007,352,608
01873.jpg,Dataset/Car Images/Train Images/Ford Mustang Convertible 2007/01873.jpg,Ford Mustang Convertible 2007,1200,1600
02167.jpg,Dataset/Car Images/Train Images/Ford Mustang Convertible 2007/02167.jpg,Ford Mustang Convertible 2007,1535,2047
01294.jpg,Dataset/Car Images/Train Images/Ford Mustang Convertible 2007/01294.jpg,Ford Mustang Convertible 2007,120,160
04677.jpg,Dataset/Car Images/Train Images/Ford Mustang Convertible 2007/04677.jpg,Ford Mustang Convertible 2007,948,1417
01646.jpg,Dataset/Car Images/Train Images/Ford Mustang Convertible 2007/01646.jpg,Ford Mustang Convertible 2007,960,1280
02857.jpg,Dataset/Car Images/Train Images/Ford Mustang Convertible 2007/02857.jpg,Ford Mustang Convertible 2007,298,400
07655.jpg,Dataset/Car Images/Train Images/Ford Mustang Convertible 2007/07655.jpg,Ford Mustang Convertible 2007,194,259
07905.jpg,Dataset/Car Images/Train Images/Ford Mustang Convertible 2007/07905.jpg,Ford Mustang Convertible 2007,202,400
00893.jpg,Dataset/Car Images/Train Images/Ford Mustang Convertible 2007/00893.jpg,Ford Mustang Convertible 2007,360,480
06148.jpg,Dataset/Car Images/Train Images/Ford Mustang Convertible 2007/06148.jpg,Ford Mustang Convertible 2007,194,259
00538.jpg,Dataset/Car Images/Train Images/Ford Mustang Convertible 2007/00538.jpg,Ford Mustang Convertible 2007,957,1600
07095.jpg,Dataset/Car Images/Train Images/Ford Mustang Convertible 2007/07095.jpg,Ford Mustang Convertible 2007,762,1024
02310.jpg,Dataset/Car Images/Train Images/Ford Mustang Convertible 2007/02310.jpg,Ford Mustang Convertible 2007,300,400
04553.jpg,Dataset/Car Images/Train Images/Buick Rainier SUV 2007/04553.jpg,Buick Rainier SUV 2007,600,800
06191.jpg,Dataset/Car Images/Train Images/Buick Rainier SUV 2007/06191.jpg,Buick Rainier SUV 2007,350,467
01207.jpg,Dataset/Car Images/Train Images/Buick Rainier SUV 2007/01207.jpg,Buick Rainier SUV 2007,200,300
07058.jpg,Dataset/Car Images/Train Images/Buick Rainier SUV 2007/07058.jpg,Buick Rainier SUV 2007,1200,1600
02109.jpg,Dataset/Car Images/Train Images/Buick Rainier SUV 2007/02109.jpg,Buick Rainier SUV 2007,480,640
02445.jpg,Dataset/Car Images/Train Images/Buick Rainier SUV 2007/02445.jpg,Buick Rainier SUV 2007,491,786
01945.jpg,Dataset/Car Images/Train Images/Buick Rainier SUV 2007/01945.jpg,Buick Rainier SUV 2007,153,264
00487.jpg,Dataset/Car Images/Train Images/Buick Rainier SUV 2007/00487.jpg,Buick Rainier SUV 2007,225,300
06431.jpg,Dataset/Car Images/Train Images/Buick Rainier SUV 2007/06431.jpg,Buick Rainier SUV 2007,480,640
00294.jpg,Dataset/Car Images/Train Images/Buick Rainier SUV 2007/00294.jpg,Buick Rainier SUV 2007,480,640
03164.jpg,Dataset/Car Images/Train Images/Buick Rainier SUV 2007/03164.jpg,Buick Rainier SUV 2007,225,300
03774.jpg,Dataset/Car Images/Train Images/Buick Rainier SUV 2007/03774.jpg,Buick Rainier SUV 2007,480,640
06142.jpg,Dataset/Car Images/Train Images/Buick Rainier SUV 2007/06142.jpg,Buick Rainier SUV 2007,262,350
04556.jpg,Dataset/Car Images/Train Images/Buick Rainier SUV 2007/04556.jpg,Buick Rainier SUV 2007,194,259
03007.jpg,Dataset/Car Images/Train Images/Buick Rainier SUV 2007/03007.jpg,Buick Rainier SUV 2007,210,300
02245.jpg,Dataset/Car Images/Train Images/Buick Rainier SUV 2007/02245.jpg,Buick Rainier SUV 2007,315,420
00193.jpg,Dataset/Car Images/Train Images/Buick Rainier SUV 2007/00193.jpg,Buick Rainier SUV 2007,768,1024
02181.jpg,Dataset/Car Images/Train Images/Buick Rainier SUV 2007/02181.jpg,Buick Rainier SUV 2007,431,575
03923.jpg,Dataset/Car Images/Train Images/Buick Rainier SUV 2007/03923.jpg,Buick Rainier SUV 2007,479,640
07238.jpg,Dataset/Car Images/Train Images/Buick Rainier SUV 2007/07238.jpg,Buick Rainier SUV 2007,225,300
01103.jpg,Dataset/Car Images/Train Images/Buick Rainier SUV 2007/01103.jpg,Buick Rainier SUV 2007,183,275
04091.jpg,Dataset/Car Images/Train Images/Buick Rainier SUV 2007/04091.jpg,Buick Rainier SUV 2007,225,300
05992.jpg,Dataset/Car Images/Train Images/Buick Rainier SUV 2007/05992.jpg,Buick Rainier SUV 2007,417,640
04681.jpg,Dataset/Car Images/Train Images/Buick Rainier SUV 2007/04681.jpg,Buick Rainier SUV 2007,480,640
06849.jpg,Dataset/Car Images/Train Images/Buick Rainier SUV 2007/06849.jpg,Buick Rainier SUV 2007,360,480
03138.jpg,Dataset/Car Images/Train Images/Buick Rainier SUV 2007/03138.jpg,Buick Rainier SUV 2007,221,350
02971.jpg,Dataset/Car Images/Train Images/Buick Rainier SUV 2007/02971.jpg,Buick Rainier SUV 2007,175,233
04458.jpg,Dataset/Car Images/Train Images/Buick Rainier SUV 2007/04458.jpg,Buick Rainier SUV 2007,194,259
06924.jpg,Dataset/Car Images/Train Images/Buick Rainier SUV 2007/06924.jpg,Buick Rainier SUV 2007,198,264
02149.jpg,Dataset/Car Images/Train Images/Buick Rainier SUV 2007/02149.jpg,Buick Rainier SUV 2007,480,640
05948.jpg,Dataset/Car Images/Train Images/Buick Rainier SUV 2007/05948.jpg,Buick Rainier SUV 2007,194,259
06728.jpg,Dataset/Car Images/Train Images/Buick Rainier SUV 2007/06728.jpg,Buick Rainier SUV 2007,150,200
03718.jpg,Dataset/Car Images/Train Images/Buick Rainier SUV 2007/03718.jpg,Buick Rainier SUV 2007,187,300
03287.jpg,Dataset/Car Images/Train Images/Buick Rainier SUV 2007/03287.jpg,Buick Rainier SUV 2007,360,640
00389.jpg,Dataset/Car Images/Train Images/Buick Rainier SUV 2007/00389.jpg,Buick Rainier SUV 2007,360,424
05692.jpg,Dataset/Car Images/Train Images/Buick Rainier SUV 2007/05692.jpg,Buick Rainier SUV 2007,540,720
07509.jpg,Dataset/Car Images/Train Images/Buick Rainier SUV 2007/07509.jpg,Buick Rainier SUV 2007,768,1024
01193.jpg,Dataset/Car Images/Train Images/Buick Rainier SUV 2007/01193.jpg,Buick Rainier SUV 2007,160,320
04767.jpg,Dataset/Car Images/Train Images/Buick Rainier SUV 2007/04767.jpg,Buick Rainier SUV 2007,285,380
06212.jpg,Dataset/Car Images/Train Images/Buick Rainier SUV 2007/06212.jpg,Buick Rainier SUV 2007,165,250
07518.jpg,Dataset/Car Images/Train Images/Buick Rainier SUV 2007/07518.jpg,Buick Rainier SUV 2007,225,450
07874.jpg,Dataset/Car Images/Train Images/Buick Rainier SUV 2007/07874.jpg,Buick Rainier SUV 2007,199,266
03782.jpg,Dataset/Car Images/Train Images/Buick Rainier SUV 2007/03782.jpg,Buick Rainier SUV 2007,768,1024
03362.jpg,Dataset/Car Images/Train Images/Jeep Compass SUV 2012/03362.jpg,Jeep Compass SUV 2012,366,650
06555.jpg,Dataset/Car Images/Train Images/Jeep Compass SUV 2012/06555.jpg,Jeep Compass SUV 2012,533,800
04193.jpg,Dataset/Car Images/Train Images/Jeep Compass SUV 2012/04193.jpg,Jeep Compass SUV 2012,396,646
05110.jpg,Dataset/Car Images/Train Images/Jeep Compass SUV 2012/05110.jpg,Jeep Compass SUV 2012,1280,1920
00914.jpg,Dataset/Car Images/Train Images/Jeep Compass SUV 2012/00914.jpg,Jeep Compass SUV 2012,1200,1600
03825.jpg,Dataset/Car Images/Train Images/Jeep Compass SUV 2012/03825.jpg,Jeep Compass SUV 2012,278,735
02720.jpg,Dataset/Car Images/Train Images/Jeep Compass SUV 2012/02720.jpg,Jeep Compass SUV 2012,480,640
06977.jpg,Dataset/Car Images/Train Images/Jeep Compass SUV 2012/06977.jpg,Jeep Compass SUV 2012,480,640
01764.jpg,Dataset/Car Images/Train Images/Jeep Compass SUV 2012/01764.jpg,Jeep Compass SUV 2012,366,650
03921.jpg,Dataset/Car Images/Train Images/Jeep Compass SUV 2012/03921.jpg,Jeep Compass SUV 2012,1200,1600
05149.jpg,Dataset/Car Images/Train Images/Jeep Compass SUV 2012/05149.jpg,Jeep Compass SUV 2012,427,640
07629.jpg,Dataset/Car Images/Train Images/Jeep Compass SUV 2012/07629.jpg,Jeep Compass SUV 2012,480,640
03489.jpg,Dataset/Car Images/Train Images/Jeep Compass SUV 2012/03489.jpg,Jeep Compass SUV 2012,2304,3072
03648.jpg,Dataset/Car Images/Train Images/Jeep Compass SUV 2012/03648.jpg,Jeep Compass SUV 2012,607,900
02219.jpg,Dataset/Car Images/Train Images/Jeep Compass SUV 2012/02219.jpg,Jeep Compass SUV 2012,430,695
02151.jpg,Dataset/Car Images/Train Images/Jeep Compass SUV 2012/02151.jpg,Jeep Compass SUV 2012,1280,1920
00155.jpg,Dataset/Car Images/Train Images/Jeep Compass SUV 2012/00155.jpg,Jeep Compass SUV 2012,1200,1600
07145.jpg,Dataset/Car Images/Train Images/Jeep Compass SUV 2012/07145.jpg,Jeep Compass SUV 2012,480,640
02607.jpg,Dataset/Car Images/Train Images/Jeep Compass SUV 2012/02607.jpg,Jeep Compass SUV 2012,1372,1960
02161.jpg,Dataset/Car Images/Train Images/Jeep Compass SUV 2012/02161.jpg,Jeep Compass SUV 2012,480,640
05154.jpg,Dataset/Car Images/Train Images/Jeep Compass SUV 2012/05154.jpg,Jeep Compass SUV 2012,960,1280
01657.jpg,Dataset/Car Images/Train Images/Jeep Compass SUV 2012/01657.jpg,Jeep Compass SUV 2012,879,1378
01045.jpg,Dataset/Car Images/Train Images/Jeep Compass SUV 2012/01045.jpg,Jeep Compass SUV 2012,425,640
02996.jpg,Dataset/Car Images/Train Images/Jeep Compass SUV 2012/02996.jpg,Jeep Compass SUV 2012,3000,4000
06258.jpg,Dataset/Car Images/Train Images/Jeep Compass SUV 2012/06258.jpg,Jeep Compass SUV 2012,480,640
07218.jpg,Dataset/Car Images/Train Images/Jeep Compass SUV 2012/07218.jpg,Jeep Compass SUV 2012,640,1024
03255.jpg,Dataset/Car Images/Train Images/Jeep Compass SUV 2012/03255.jpg,Jeep Compass SUV 2012,852,1280
01718.jpg,Dataset/Car Images/Train Images/Jeep Compass SUV 2012/01718.jpg,Jeep Compass SUV 2012,1280,1920
06315.jpg,Dataset/Car Images/Train Images/Jeep Compass SUV 2012/06315.jpg,Jeep Compass SUV 2012,480,640
05780.jpg,Dataset/Car Images/Train Images/Jeep Compass SUV 2012/05780.jpg,Jeep Compass SUV 2012,1280,1920
02366.jpg,Dataset/Car Images/Train Images/Jeep Compass SUV 2012/02366.jpg,Jeep Compass SUV 2012,381,700
07579.jpg,Dataset/Car Images/Train Images/Jeep Compass SUV 2012/07579.jpg,Jeep Compass SUV 2012,467,700
07223.jpg,Dataset/Car Images/Train Images/Jeep Compass SUV 2012/07223.jpg,Jeep Compass SUV 2012,640,960
06990.jpg,Dataset/Car Images/Train Images/Jeep Compass SUV 2012/06990.jpg,Jeep Compass SUV 2012,579,800
08001.jpg,Dataset/Car Images/Train Images/Jeep Compass SUV 2012/08001.jpg,Jeep Compass SUV 2012,480,640
02514.jpg,Dataset/Car Images/Train Images/Jeep Compass SUV 2012/02514.jpg,Jeep Compass SUV 2012,1200,1600
00712.jpg,Dataset/Car Images/Train Images/Jeep Compass SUV 2012/00712.jpg,Jeep Compass SUV 2012,1067,1600
06808.jpg,Dataset/Car Images/Train Images/Jeep Compass SUV 2012/06808.jpg,Jeep Compass SUV 2012,683,1024
06161.jpg,Dataset/Car Images/Train Images/Jeep Compass SUV 2012/06161.jpg,Jeep Compass SUV 2012,1200,1600
03179.jpg,Dataset/Car Images/Train Images/Jeep Compass SUV 2012/03179.jpg,Jeep Compass SUV 2012,1280,1920
06349.jpg,Dataset/Car Images/Train Images/Jeep Compass SUV 2012/06349.jpg,Jeep Compass SUV 2012,480,640
01427.jpg,Dataset/Car Images/Train Images/Jeep Compass SUV 2012/01427.jpg,Jeep Compass SUV 2012,3456,4608
04371.jpg,Dataset/Car Images/Train Images/Jeep Compass SUV 2012/04371.jpg,Jeep Compass SUV 2012,480,640
03612.jpg,Dataset/Car Images/Train Images/Chevrolet Silverado 2500HD Regular Cab 2012/03612.jpg,Chevrolet Silverado 2500HD Regular Cab 2012,329,438
06541.jpg,Dataset/Car Images/Train Images/Chevrolet Silverado 2500HD Regular Cab 2012/06541.jpg,Chevrolet Silverado 2500HD Regular Cab 2012,425,640
07868.jpg,Dataset/Car Images/Train Images/Chevrolet Silverado 2500HD Regular Cab 2012/07868.jpg,Chevrolet Silverado 2500HD Regular Cab 2012,191,264
01612.jpg,Dataset/Car Images/Train Images/Chevrolet Silverado 2500HD Regular Cab 2012/01612.jpg,Chevrolet Silverado 2500HD Regular Cab 2012,287,459
07664.jpg,Dataset/Car Images/Train Images/Chevrolet Silverado 2500HD Regular Cab 2012/07664.jpg,Chevrolet Silverado 2500HD Regular Cab 2012,194,259
00645.jpg,Dataset/Car Images/Train Images/Chevrolet Silverado 2500HD Regular Cab 2012/00645.jpg,Chevrolet Silverado 2500HD Regular Cab 2012,151,333
03359.jpg,Dataset/Car Images/Train Images/Chevrolet Silverado 2500HD Regular Cab 2012/03359.jpg,Chevrolet Silverado 2500HD Regular Cab 2012,360,480
03539.jpg,Dataset/Car Images/Train Images/Chevrolet Silverado 2500HD Regular Cab 2012/03539.jpg,Chevrolet Silverado 2500HD Regular Cab 2012,225,450
06537.jpg,Dataset/Car Images/Train Images/Chevrolet Silverado 2500HD Regular Cab 2012/06537.jpg,Chevrolet Silverado 2500HD Regular Cab 2012,183,275
01884.jpg,Dataset/Car Images/Train Images/Chevrolet Silverado 2500HD Regular Cab 2012/01884.jpg,Chevrolet Silverado 2500HD Regular Cab 2012,480,640
00595.jpg,Dataset/Car Images/Train Images/Chevrolet Silverado 2500HD Regular Cab 2012/00595.jpg,Chevrolet Silverado 2500HD Regular Cab 2012,480,640
06456.jpg,Dataset/Car Images/Train Images/Chevrolet Silverado 2500HD Regular Cab 2012/06456.jpg,Chevrolet Silverado 2500HD Regular Cab 2012,280,433
03062.jpg,Dataset/Car Images/Train Images/Chevrolet Silverado 2500HD Regular Cab 2012/03062.jpg,Chevrolet Silverado 2500HD Regular Cab 2012,1575,2100
06640.jpg,Dataset/Car Images/Train Images/Chevrolet Silverado 2500HD Regular Cab 2012/06640.jpg,Chevrolet Silverado 2500HD Regular Cab 2012,194,259
02230.jpg,Dataset/Car Images/Train Images/Chevrolet Silverado 2500HD Regular Cab 2012/02230.jpg,Chevrolet Silverado 2500HD Regular Cab 2012,249,399
01074.jpg,Dataset/Car Images/Train Images/Chevrolet Silverado 2500HD Regular Cab 2012/01074.jpg,Chevrolet Silverado 2500HD Regular Cab 2012,1575,2100
01060.jpg,Dataset/Car Images/Train Images/Chevrolet Silverado 2500HD Regular Cab 2012/01060.jpg,Chevrolet Silverado 2500HD Regular Cab 2012,248,440
01736.jpg,Dataset/Car Images/Train Images/Chevrolet Silverado 2500HD Regular Cab 2012/01736.jpg,Chevrolet Silverado 2500HD Regular Cab 2012,326,434
05222.jpg,Dataset/Car Images/Train Images/Chevrolet Silverado 2500HD Regular Cab 2012/05222.jpg,Chevrolet Silverado 2500HD Regular Cab 2012,540,900
01905.jpg,Dataset/Car Images/Train Images/Chevrolet Silverado 2500HD Regular Cab 2012/01905.jpg,Chevrolet Silverado 2500HD Regular Cab 2012,480,640
07019.jpg,Dataset/Car Images/Train Images/Chevrolet Silverado 2500HD Regular Cab 2012/07019.jpg,Chevrolet Silverado 2500HD Regular Cab 2012,480,640
06064.jpg,Dataset/Car Images/Train Images/Chevrolet Silverado 2500HD Regular Cab 2012/06064.jpg,Chevrolet Silverado 2500HD Regular Cab 2012,183,275
03320.jpg,Dataset/Car Images/Train Images/Chevrolet Silverado 2500HD Regular Cab 2012/03320.jpg,Chevrolet Silverado 2500HD Regular Cab 2012,175,264
05221.jpg,Dataset/Car Images/Train Images/Chevrolet Silverado 2500HD Regular Cab 2012/05221.jpg,Chevrolet Silverado 2500HD Regular Cab 2012,186,314
00748.jpg,Dataset/Car Images/Train Images/Chevrolet Silverado 2500HD Regular Cab 2012/00748.jpg,Chevrolet Silverado 2500HD Regular Cab 2012,221,441
07963.jpg,Dataset/Car Images/Train Images/Chevrolet Silverado 2500HD Regular Cab 2012/07963.jpg,Chevrolet Silverado 2500HD Regular Cab 2012,480,640
05231.jpg,Dataset/Car Images/Train Images/Chevrolet Silverado 2500HD Regular Cab 2012/05231.jpg,Chevrolet Silverado 2500HD Regular Cab 2012,280,433
04307.jpg,Dataset/Car Images/Train Images/Chevrolet Silverado 2500HD Regular Cab 2012/04307.jpg,Chevrolet Silverado 2500HD Regular Cab 2012,194,259
03680.jpg,Dataset/Car Images/Train Images/Chevrolet Silverado 2500HD Regular Cab 2012/03680.jpg,Chevrolet Silverado 2500HD Regular Cab 2012,480,640
05269.jpg,Dataset/Car Images/Train Images/Chevrolet Silverado 2500HD Regular Cab 2012/05269.jpg,Chevrolet Silverado 2500HD Regular Cab 2012,183,275
05447.jpg,Dataset/Car Images/Train Images/Chevrolet Silverado 2500HD Regular Cab 2012/05447.jpg,Chevrolet Silverado 2500HD Regular Cab 2012,194,259
00264.jpg,Dataset/Car Images/Train Images/Chevrolet Silverado 2500HD Regular Cab 2012/00264.jpg,Chevrolet Silverado 2500HD Regular Cab 2012,375,500
04799.jpg,Dataset/Car Images/Train Images/Chevrolet Silverado 2500HD Regular Cab 2012/04799.jpg,Chevrolet Silverado 2500HD Regular Cab 2012,224,300
00273.jpg,Dataset/Car Images/Train Images/Chevrolet Silverado 2500HD Regular Cab 2012/00273.jpg,Chevrolet Silverado 2500HD Regular Cab 2012,360,480
04439.jpg,Dataset/Car Images/Train Images/Chevrolet Silverado 2500HD Regular Cab 2012/04439.jpg,Chevrolet Silverado 2500HD Regular Cab 2012,768,1024
07256.jpg,Dataset/Car Images/Train Images/Chevrolet Silverado 2500HD Regular Cab 2012/07256.jpg,Chevrolet Silverado 2500HD Regular Cab 2012,194,259
